2019-10-27 21:48:36.276  INFO 9100 --- [http-nio-8080-exec-9] c.w.c.r.demo.server.ApplicationCenter    : headerName:[connection]==>keep-alive
2019-10-27 21:48:36.276  INFO 9100 --- [http-nio-8080-exec-9] c.w.c.r.demo.server.ApplicationCenter    : headerName:[content-length]==>11
2019-10-27 21:48:36.278  INFO 18960 --- [http-nio-8082-exec-5] c.w.c.r.demo.client.ApplicationCenter    : receive value:[server hello]
2019-10-27 21:48:38.765  INFO 9100 --- [http-nio-8080-exec-10] c.w.c.r.demo.server.ApplicationCenter    : headerName:[accept]==>text/plain, application/json, application/*+json, */*
2019-10-27 21:48:38.765  INFO 9100 --- [http-nio-8080-exec-10] c.w.c.r.demo.server.ApplicationCenter    : headerName:[content-type]==>text/plain;charset=UTF-8
2019-10-27 21:48:38.765  INFO 9100 --- [http-nio-8080-exec-10] c.w.c.r.demo.server.ApplicationCenter    : headerName:[user-agent]==>Java/10.0.2
2019-10-27 21:48:38.766  INFO 9100 --- [http-nio-8080-exec-10] c.w.c.r.demo.server.ApplicationCenter    : headerName:[host]==>localhost:8080
2019-10-27 21:48:38.766  INFO 9100 --- [http-nio-8080-exec-10] c.w.c.r.demo.server.ApplicationCenter    : headerName:[connection]==>keep-alive
2019-10-27 21:48:38.766  INFO 9100 --- [http-nio-8080-exec-10] c.w.c.r.demo.server.ApplicationCenter    : headerName:[content-length]==>11
2019-10-27 21:48:38.767  INFO 18960 --- [http-nio-8082-exec-6] c.w.c.r.demo.client.ApplicationCenter    : receive value:[server hello]
2019-10-27 21:48:45.110  INFO 9100 --- [http-nio-8080-exec-2] c.w.c.r.demo.server.ApplicationCenter    : headerName:[accept]==>text/plain, application/json, application/*+json, */*
2019-10-27 21:48:45.111  INFO 9100 --- [http-nio-8080-exec-2] c.w.c.r.demo.server.ApplicationCenter    : headerName:[content-type]==>text/plain;charset=UTF-8
2019-10-27 21:48:45.111  INFO 9100 --- [http-nio-8080-exec-2] c.w.c.r.demo.server.ApplicationCenter    : headerName:[user-agent]==>Java/10.0.2
2019-10-27 21:48:45.111  INFO 9100 --- [http-nio-8080-exec-2] c.w.c.r.demo.server.ApplicationCenter    : headerName:[host]==>localhost:8080
2019-10-27 21:48:45.112  INFO 9100 --- [http-nio-8080-exec-2] c.w.c.r.demo.server.ApplicationCenter    : headerName:[connection]==>keep-alive
2019-10-27 21:48:45.112  INFO 9100 --- [http-nio-8080-exec-2] c.w.c.r.demo.server.ApplicationCenter    : headerName:[content-length]==>11
2019-10-27 21:48:45.113  INFO 18960 --- [http-nio-8082-exec-4] c.w.c.r.demo.client.ApplicationCenter    : receive value:[server hello]
2019-10-27 21:49:26.408  INFO 22420 --- [main] c.w.c.r.demo.client.ApplicationCenter    : Starting ApplicationCenter on LAPTOP-VIQJTCN8 with PID 22420 (E:\Java\idea_workspaces\connection-reset-demo\connection-reset-demo-client\target\classes started by wubaiyi in E:\Java\idea_workspaces\connection-reset-demo)
2019-10-27 21:49:26.411  INFO 22420 --- [main] c.w.c.r.demo.client.ApplicationCenter    : No active profile set, falling back to default profiles: default
2019-10-27 21:49:27.114  INFO 22420 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8082 (http)
2019-10-27 21:49:27.123  INFO 22420 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2019-10-27 21:49:27.123  INFO 22420 --- [main] org.apache.catalina.core.StandardEngine  : Starting Servlet engine: [Apache Tomcat/9.0.27]
2019-10-27 21:49:27.208  INFO 22420 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2019-10-27 21:49:27.209  INFO 22420 --- [main] o.s.web.context.ContextLoader            : Root WebApplicationContext: initialization completed in 741 ms
2019-10-27 21:49:27.374  INFO 22420 --- [main] o.s.s.concurrent.ThreadPoolTaskExecutor  : Initializing ExecutorService 'applicationTaskExecutor'
2019-10-27 21:49:27.488  INFO 22420 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8082 (http) with context path ''
